price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,product_color,product_variation_size_id,product_variation_inventory,shipping_option_price,shipping_is_express,countries_shipped_to,has_urgency_banner,origin_country,merchant_rating_count,merchant_rating,merchant_has_profile_picture
3.0,3,100,1,4.29,58,36.0,13.0,3.0,2.0,4.0,1,0,1,0,black,S,5,1,0,34,1.0,CN,1050,3.883809523809524,0
16.0,14,100,1,3.73,89,39.0,21.0,10.0,4.0,15.0,0,0,0,0,yellow,M,50,5,0,41,0.0,CN,130598,3.946790915634237,0
5.84,11,1000,0,4.19,307,171.0,71.0,35.0,12.0,18.0,0,0,0,0,blue,XXS,1,1,0,40,1.0,CN,10377,4.172785968969837,0
11.0,17,100,1,3.4,10,4.0,1.0,2.0,1.0,2.0,0,0,0,0,white,S,50,2,0,43,0.0,CN,33855,3.917353418992764,0
2.0,2,100,1,3.53,58,20.0,14.0,10.0,5.0,9.0,2,1,0,1,white,60,1,1,0,45,1.0,CN,689,4.030478955007257,0
8.0,7,1000,1,3.13,111,41.0,10.0,13.0,16.0,31.0,0,0,0,0,grey,XXS,3,3,0,25,1.0,CN,6623,4.072474709346218,0
7.0,22,5000,1,3.79,797,349.0,158.0,149.0,58.0,83.0,0,0,0,0,navyblue & white,S,17,2,0,40,0.0,CN,4809,4.250155957579539,0
2.0,2,5000,1,3.7,355,155.0,69.0,53.0,25.0,53.0,0,0,0,0,white & red,XS,2,1,0,23,0.0,CN,12309,4.0451702006661785,1
8.0,34,1000,1,4.14,429,231.0,102.0,47.0,21.0,28.0,0,0,0,0,navyblue,S,2,3,0,36,0.0,CN,905,3.9392265193370166,1
11.0,10,1000,1,3.73,128,54.0,24.0,28.0,6.0,16.0,0,0,0,0,black,L,50,2,0,38,1.0,,105015,3.789601485502071,0
5.0,11,100,0,3.72,54,24.0,11.0,7.0,4.0,8.0,0,0,0,0,green,S,38,1,0,17,0.0,CN,4836,4.039495450785774,0
6.0,6,10000,0,4.29,2808,1789.0,459.0,300.0,110.0,150.0,3,1,1,1,,S,50,7,1,39,1.0,CN,33675,4.314149962880475,0
12.0,13,5000,1,3.91,192,104.0,25.0,28.0,12.0,23.0,0,0,0,0,lightpink,L,50,3,0,42,0.0,CN,571,4.017513134851138,0
6.0,6,100,1,4.27,15,8.0,5.0,1.0,0.0,1.0,0,0,0,0,green,XS,3,2,0,43,0.0,CN,2988,3.8969210174029447,1
11.0,10,5000,0,3.64,829,343.0,157.0,139.0,68.0,122.0,0,0,0,0,black,S,50,3,0,24,1.0,CN,10474,3.908535421042582,0
8.0,7,1000,1,4.43,398,274.0,70.0,26.0,8.0,20.0,0,0,0,0,white,XS,9,2,0,39,0.0,CN,816,4.181372549019608,1
2.0,2,100,1,2.44,9,1.0,2.0,0.0,3.0,3.0,0,0,0,0,armygreen,XXXS,50,1,0,42,1.0,CN,26951,4.035360468999294,0
5.66,5,20000,0,4.14,2927,1646.0,564.0,389.0,145.0,183.0,0,0,0,0,purple,S,14,2,0,29,0.0,CN,8205,4.195856185252895,0
3.94,8,100,0,3.9,21,10.0,5.0,2.0,2.0,2.0,0,0,0,0,armygreen,XXS,1,1,0,39,0.0,CN,189,4.068783068783069,0
14.0,12,1000,1,3.61,548,225.0,102.0,89.0,46.0,86.0,0,0,0,0,navyblue,S,29,4,0,26,1.0,CN,40457,3.9603282497466448,0
9.0,8,5000,0,3.9,613,311.0,109.0,83.0,43.0,67.0,0,0,0,0,red,XS,50,3,0,21,0.0,CN,4335,4.057208765859285,0
4.0,4,100,1,3.1,21,4.0,5.0,5.0,3.0,4.0,0,0,0,0,pink & blue,SIZE-XXS,5,1,0,25,1.0,CN,22615,4.078222418748618,0
11.0,10,100,0,4.75,4,3.0,1.0,0.0,0.0,0.0,0,0,0,0,black,XS,4,3,0,20,0.0,CN,10286,3.6965778728368655,0
7.0,34,100,1,4.52,106,77.0,16.0,7.0,3.0,3.0,1,0,1,0,multicolor,XS,50,2,0,35,0.0,CN,1269,4.150512214342002,0
2.0,2,1000,0,4.19,81,50.0,14.0,6.0,4.0,7.0,1,0,1,0,green,XS,1,1,0,35,0.0,CN,126370,4.14695734747171,1
3.92,4,20000,1,3.76,4367,1975.0,793.0,682.0,397.0,520.0,0,0,0,0,black,M,7,1,0,36,1.0,CN,55499,4.138885385322259,0
8.0,84,10000,0,3.31,1554,528.0,283.0,245.0,144.0,354.0,0,0,0,0,white,S,50,2,0,37,0.0,CN,80713,4.1878136111902675,0
16.0,14,1000,0,3.16,370,114.0,55.0,72.0,35.0,94.0,0,0,0,0,lightblue,S,47,4,0,27,0.0,CN,47356,4.05688825069685,0
8.0,7,1000,0,3.98,234,126.0,43.0,27.0,10.0,28.0,0,0,0,0,purple,XS,3,3,0,27,1.0,CN,47356,4.05688825069685,0
3.0,3,100,0,3.67,12,4.0,3.0,3.0,1.0,1.0,0,0,0,0,white,XXS,2,1,0,40,0.0,CN,38100,4.291469816272966,0
8.0,7,100,0,4.19,54,33.0,10.0,4.0,2.0,5.0,1,0,1,0,pink,XS,50,2,0,21,0.0,CN,8989,3.851930136833908,1
11.0,10,100,0,3.24,96,31.0,15.0,15.0,16.0,19.0,0,0,0,0,armygreen,S,50,2,0,40,0.0,CN,2282,4.21034180543383,0
11.0,10,10000,0,4.02,2050,1089.0,392.0,268.0,126.0,175.0,1,1,0,0,white,S,50,2,0,41,0.0,CN,21485,4.1462415638817784,0
12.0,11,100,1,3.0,6,2.0,0.0,2.0,0.0,2.0,0,0,0,0,white,S,10,3,0,25,1.0,CN,366,3.9754098360655736,0
16.0,16,100,0,3.82,50,26.0,7.0,7.0,2.0,8.0,0,0,0,0,white,US5.5-EU35,50,5,0,25,0.0,CN,7676,4.039473684210527,0
14.0,51,100,0,3.75,36,18.0,5.0,4.0,4.0,5.0,0,0,0,0,black,S,50,4,0,42,0.0,CN,16885,3.897897542197216,0
3.0,7,100,1,3.67,6,2.0,2.0,0.0,2.0,0.0,0,0,0,0,grey,XS,5,1,0,19,0.0,CN,1284,3.9750778816199377,0
3.86,4,100,1,3.48,23,9.0,4.0,2.0,5.0,3.0,0,0,0,0,green,S,1,1,0,49,0.0,CN,55670,4.1214837434884135,1
5.82,58,1000,1,3.93,623,295.0,147.0,81.0,44.0,56.0,0,0,0,0,orange,S,50,2,0,61,0.0,CN,1663,4.071557426337943,0
8.0,7,50,1,3.67,6,2.0,1.0,2.0,1.0,0.0,0,0,0,0,brown,S,20,3,0,37,0.0,CN,519,3.7919075144508665,0
11.0,17,100,0,4.67,3,2.0,1.0,0.0,0.0,0.0,0,0,0,0,red,S,50,2,0,14,0.0,CN,1279,3.7075840500390935,0
11.0,10,5000,1,3.87,901,400.0,210.0,144.0,64.0,83.0,0,0,0,0,green,S,50,2,0,35,1.0,CN,12441,3.924684510891408,0
1.86,2,1000,1,3.78,36,20.0,2.0,5.0,4.0,5.0,0,0,0,0,black,XXXS,50,1,0,42,1.0,CN,45524,3.9729373517265616,1
3.88,4,100,0,3.47,34,14.0,5.0,6.0,1.0,8.0,0,0,0,0,red,XS,1,1,0,38,1.0,CN,5654,3.9587902370003536,0
8.0,33,50,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,khaki,S,50,2,0,41,0.0,CN,9395,4.1100585417775415,0
3.71,5,10,0,5.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,black,XS,15,1,0,135,0.0,CN,60,4.2,0
11.0,28,100,1,3.93,107,48.0,25.0,20.0,7.0,7.0,0,0,0,0,,M,2,3,0,44,0.0,CN,435,4.186206896551724,0
5.0,5,1000,1,4.13,103,59.0,18.0,14.0,4.0,8.0,0,0,0,0,winered,S,50,2,0,48,1.0,CN,32168,3.8845436458592384,0
11.0,13,100,0,3.87,46,22.0,9.0,8.0,1.0,6.0,0,0,0,0,navyblue,S,50,2,0,41,0.0,CN,27964,3.948612501788013,0
11.0,152,1000,0,3.91,808,381.0,180.0,110.0,68.0,69.0,0,0,0,0,blue,XS,50,2,0,43,1.0,CN,87178,3.9083599073160666,0
13.0,43,1000,0,4.31,65,44.0,7.0,8.0,2.0,4.0,1,0,1,0,green,S,50,3,0,40,1.0,CN,6256,4.101182864450128,0
8.0,11,10000,1,4.28,3345,2045.0,648.0,354.0,127.0,171.0,1,0,1,0,,S,50,3,0,36,1.0,CN,20169,4.258515543656107,0
13.0,11,10000,0,3.9,1184,572.0,222.0,192.0,99.0,99.0,0,0,0,0,purple,S,50,3,0,52,0.0,CN,9981,4.308385933273219,0
5.83,5,100,0,4.36,22,13.0,5.0,3.0,1.0,0.0,0,0,0,0,yellow,XS,3,1,0,24,1.0,CN,17471,3.952836128441417,0
8.0,7,100,0,3.44,63,23.0,14.0,8.0,4.0,14.0,0,0,0,0,white,S,50,2,0,40,0.0,CN,5595,3.7726541554959785,0
2.81,33,50,0,3.64,14,5.0,2.0,5.0,1.0,1.0,0,0,0,0,purple,XS,1,1,0,43,0.0,CN,42919,4.105967054218412,0
2.0,26,10000,1,4.36,2942,1898.0,509.0,334.0,101.0,100.0,1,0,1,0,black,10pcs,50,1,0,118,0.0,CN,21012,4.189843898724538,1
5.84,5,100,0,4.04,24,12.0,7.0,2.0,0.0,3.0,0,0,0,0,green,XS,2,1,0,25,0.0,CN,9470,3.9568109820485744,0
16.0,14,50,0,4.0,2,1.0,0.0,1.0,0.0,0.0,0,0,0,0,,S,50,4,0,34,0.0,CN,3063,4.434214822069866,0
7.0,26,100,0,2.9,10,4.0,0.0,0.0,3.0,3.0,0,0,0,0,white,S,50,2,0,33,0.0,CN,32,3.1875,0
6.0,38,5000,1,3.82,1442,645.0,296.0,247.0,105.0,149.0,0,0,0,0,pink,XS,50,2,0,9,0.0,CN,6476,4.157659048795553,0
9.0,8,1000,1,3.29,99,40.0,12.0,10.0,11.0,26.0,0,0,0,0,red,S,44,3,0,28,0.0,CN,88193,4.0808907736441675,1
2.66,9,100,0,5.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,,17,50,1,0,63,0.0,CN,54773,4.437770434338086,0
6.0,47,1000,0,4.28,134,84.0,19.0,22.0,2.0,7.0,0,0,0,0,multicolor,S,50,2,0,43,1.0,CN,25914,3.862313807208458,0
16.0,33,100,1,4.15,61,34.0,13.0,7.0,3.0,4.0,0,0,0,0,,M,50,5,0,33,1.0,CN,2435,3.9967145790554417,0
8.0,14,1000,0,3.98,217,122.0,29.0,30.0,12.0,24.0,0,0,0,0,blue,Size-XXS,28,3,0,25,0.0,CN,7676,4.039473684210527,0
5.8,43,20000,1,3.47,2407,917.0,426.0,392.0,226.0,446.0,1,1,0,0,armygreen,S,50,2,0,35,0.0,CN,21210,3.9623762376237615,0
9.0,10,10,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,black,XS,50,3,0,43,0.0,CN,291,3.690721649484536,0
7.0,6,100,0,4.09,57,27.0,17.0,7.0,3.0,3.0,0,0,0,0,black,Women Size 37,50,2,0,139,1.0,CN,3038,4.3426596445029615,0
12.0,11,1000,1,3.64,50,19.0,9.0,13.0,3.0,6.0,0,0,0,0,red,L,23,3,0,31,1.0,CN,3762,3.7974481658692185,0
2.89,7,50,0,5.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,green,XXS,1,1,0,37,0.0,CN,30,3.733333333333333,0
8.0,56,50,1,4.67,6,4.0,2.0,0.0,0.0,0.0,0,0,0,0,white,XXS,3,2,0,19,1.0,US,47,3.872340425531915,0
9.0,8,100,0,3.71,51,27.0,5.0,7.0,1.0,11.0,0,0,0,0,grey,SIZE XS,50,3,0,21,0.0,CN,5939,4.070213840713925,1
5.67,6,1000,0,3.51,245,87.0,51.0,45.0,23.0,39.0,0,0,0,0,white,S,50,2,0,43,0.0,CN,6246,4.0276977265449885,0
6.0,13,1000,0,3.26,255,87.0,36.0,44.0,32.0,56.0,0,0,0,0,wine,S,50,2,0,43,0.0,CN,3161,4.181588105030054,0
11.0,85,100,0,3.58,19,8.0,3.0,4.0,0.0,4.0,0,0,0,0,darkblue,S,50,2,0,40,0.0,CN,26833,4.235381805985168,0
8.0,7,10000,0,4.14,2182,1209.0,449.0,277.0,115.0,132.0,0,0,0,0,pink & grey,XS,50,2,0,31,0.0,CN,10258,4.243712224605186,1
7.0,31,8,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,blue,XS,10,2,0,43,0.0,CN,53225,3.949159229685298,0
14.0,85,100,0,4.23,61,36.0,11.0,8.0,4.0,2.0,1,0,1,0,blue,S,50,4,0,41,0.0,CN,12913,3.981336637497096,1
14.0,12,1000,1,4.04,475,276.0,64.0,62.0,25.0,48.0,0,0,0,0,yellow,S,50,4,0,43,0.0,CN,10264,4.007209664848013,1
8.0,7,10000,0,4.13,2396,1260.0,582.0,298.0,116.0,140.0,0,0,0,0,black,S,50,2,0,36,0.0,CN,6329,4.16290093221678,0
2.0,2,100,1,4.15,34,17.0,8.0,7.0,1.0,1.0,0,0,0,0,white,2pcs,50,1,0,48,0.0,CN,620,4.220967741935484,0
8.0,30,1000,1,3.09,65,21.0,6.0,12.0,10.0,16.0,0,0,0,0,armygreen,XXS,1,3,0,40,1.0,CN,2867,4.0798744332054415,0
2.0,25,100,1,3.9,58,31.0,11.0,3.0,5.0,8.0,0,0,0,0,green,XS,4,1,0,37,0.0,CN,167,3.6107784431137726,0
2.0,2,100,1,2.92,12,2.0,2.0,4.0,1.0,3.0,0,0,0,0,lightblue,XL,1,1,0,25,0.0,CN,366,3.9754098360655736,0
9.0,8,1000,1,3.03,124,32.0,20.0,26.0,12.0,34.0,0,0,0,0,yellow,S,50,3,0,41,1.0,CN,6715,4.0571854058078936,1
3.0,3,100,1,4.29,58,36.0,13.0,3.0,2.0,4.0,1,0,1,0,black,S,5,1,0,34,0.0,CN,1050,3.883809523809524,0
9.0,8,20000,1,4.14,5232,2943.0,1022.0,662.0,258.0,347.0,0,0,0,0,purple,XXS,10,3,0,38,1.0,CN,8776,4.1530309936189616,0
11.0,84,100,1,3.61,18,6.0,5.0,4.0,0.0,3.0,0,0,0,0,gray,XS,5,2,0,27,0.0,CN,435,3.855172413793104,0
4.0,4,1000,0,3.51,550,215.0,99.0,86.0,53.0,97.0,0,0,0,0,green,XS,50,1,0,32,0.0,CN,13884,4.222846441947565,0
11.0,22,1000,1,3.66,129,59.0,20.0,18.0,11.0,21.0,0,0,0,0,white,S,50,2,0,35,0.0,US,2078,3.7680461982675646,0
4.0,4,100,0,4.13,24,13.0,6.0,2.0,1.0,2.0,0,0,0,0,black,S,50,1,0,127,1.0,CN,4572,3.937226596675416,0
4.9,5,100,0,3.96,25,13.0,5.0,3.0,1.0,3.0,0,0,0,0,pink,XS,1,1,0,26,0.0,CN,32858,3.88553776857995,0
9.0,8,1000,0,3.85,183,88.0,34.0,28.0,11.0,22.0,0,0,0,0,white,M,50,3,0,55,1.0,CN,7076,3.968061051441493,0
12.0,43,100,1,3.65,26,12.0,5.0,1.0,4.0,4.0,0,0,0,0,darkblue,L,50,3,0,52,0.0,CN,425,4.1105882352941165,0
7.0,30,1000,1,3.28,179,64.0,25.0,30.0,18.0,42.0,0,0,0,0,white,XS,50,2,0,109,1.0,CN,13625,4.382091743119266,1
7.0,8,1000,1,3.73,237,111.0,38.0,36.0,17.0,35.0,0,0,0,0,pink,XXS,6,2,0,38,1.0,CN,67171,4.1023209420732165,0
1.85,11,100,0,3.9,97,49.0,16.0,14.0,9.0,9.0,0,0,0,0,black,XXS,2,1,0,40,1.0,,91631,3.83793694273772,1
12.0,11,100,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,yellow,XS,5,3,0,25,1.0,CN,6,4.5,0
12.0,110,20000,1,4.04,2748,1530.0,500.0,295.0,145.0,278.0,0,0,0,0,khaki,M,50,3,0,41,1.0,CN,8191,4.190208765718471,0
5.88,9,20000,0,4.07,6450,3383.0,1430.0,836.0,335.0,466.0,0,0,0,0,ivory,XXS,50,2,0,55,0.0,CN,12304,4.319001950585174,0
15.0,102,1000,0,4.23,483,279.0,105.0,51.0,27.0,21.0,0,0,0,0,green,S,2,4,0,40,0.0,CN,26833,4.235381805985168,0
8.0,75,20000,0,4.39,5254,3360.0,1065.0,500.0,159.0,170.0,0,0,0,0,black & yellow,S,50,2,0,36,1.0,CN,6719,4.447536835838666,0
9.0,8,10000,0,4.2,2749,1578.0,562.0,339.0,112.0,158.0,1,0,1,0,purple,M,50,3,0,43,0.0,CN,36361,3.9675201452105284,0
9.0,8,50,0,3.0,2,1.0,0.0,0.0,0.0,1.0,0,0,0,0,brown,S,50,3,0,38,0.0,CN,62,3.7741935483870965,0
8.0,9,100,0,3.38,94,34.0,13.0,19.0,11.0,17.0,0,0,0,0,winered,S,50,2,0,41,0.0,CN,4955,4.005247225025227,0
7.0,7,10,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,white,XS,50,2,0,22,0.0,CN,193,4.062176165803109,0
6.0,6,100,0,3.3,102,35.0,18.0,15.0,11.0,23.0,0,0,0,0,red,XS,50,2,0,31,0.0,CN,5841,4.2177709296353365,0
4.7,19,100,0,3.87,15,7.0,3.0,3.0,0.0,2.0,0,0,0,0,black,S,43,1,0,41,0.0,CN,14327,4.192084874712082,0
6.0,7,1000,0,3.67,258,108.0,58.0,34.0,16.0,42.0,0,0,0,0,beige,XS,3,2,0,40,1.0,CN,2685,3.9500931098696466,0
4.93,6,100,0,3.77,47,22.0,7.0,8.0,5.0,5.0,0,0,0,0,red,S,1,1,0,41,1.0,CN,17752,3.8996732762505633,0
3.0,3,1000,0,3.94,426,213.0,88.0,54.0,29.0,42.0,0,0,0,0,gray,S,50,1,0,32,0.0,CN,43676,4.283611136550967,0
8.0,17,5000,1,3.94,787,394.0,156.0,104.0,60.0,73.0,0,0,0,0,black,M,50,2,0,43,0.0,CN,2700,4.046296296296297,0
2.0,2,5000,1,3.87,320,154.0,65.0,44.0,20.0,37.0,0,0,0,0,black,XS,1,1,0,20,0.0,CN,1029,3.9659863945578233,0
8.0,47,10000,0,4.14,2360,1316.0,487.0,286.0,116.0,155.0,0,0,0,0,winered,S,50,2,0,45,0.0,CN,139788,4.166509285489456,0
14.0,12,10000,1,3.65,3574,1464.0,713.0,586.0,309.0,502.0,0,0,0,0,black,XL,50,4,0,32,0.0,CN,16064,4.2237923306772895,0
15.0,68,1000,1,3.87,546,257.0,112.0,87.0,30.0,60.0,0,0,0,0,yellow,L,50,4,0,40,0.0,CN,6775,4.184059040590406,0
8.0,7,5000,0,4.23,870,530.0,163.0,82.0,39.0,56.0,0,0,0,0,multicolor,S,50,2,0,21,0.0,CN,2380,4.251260504201681,0
5.67,19,100000,0,3.53,18393,6769.0,3404.0,3658.0,2003.0,2559.0,0,0,0,0,grey,M,50,1,0,37,1.0,CN,19248,3.889131338320865,0
14.0,84,5000,0,4.22,686,388.0,165.0,69.0,23.0,41.0,0,0,0,0,grey,M,50,3,0,40,0.0,CN,32386,4.260791700117335,0
7.0,43,1000,1,3.36,130,54.0,14.0,20.0,9.0,33.0,0,0,0,0,pink,XS,3,2,0,42,1.0,CN,6731,3.98499480017828,0
9.0,8,20000,1,3.94,4304,2089.0,901.0,650.0,287.0,377.0,0,0,0,0,white,M,50,3,0,41,0.0,CN,18877,4.079885575038406,0
11.0,26,100,1,5.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,black,S,15,3,0,80,1.0,CN,8685,4.1407023603914785,0
16.0,14,10,0,3.0,3,0.0,2.0,0.0,0.0,1.0,0,0,0,0,green,S,2,4,0,34,0.0,CN,31,3.548387096774193,0
6.0,7,100,0,3.31,36,11.0,6.0,9.0,3.0,7.0,0,0,0,0,armygreen,XXS,1,2,0,40,0.0,CN,4856,4.167627677100494,0
12.0,17,1000,0,3.36,230,75.0,41.0,48.0,23.0,43.0,0,0,0,0,pink,M,50,3,0,34,0.0,CN,1837,4.160587915078933,0
16.0,14,100,1,3.28,18,7.0,2.0,3.0,1.0,5.0,0,0,0,0,black,L,50,5,0,81,0.0,CN,901,3.982241953385128,1
12.0,17,1000,0,4.21,103,60.0,20.0,13.0,5.0,5.0,0,0,0,0,white,M,50,3,0,43,1.0,CN,20478,3.9103428069147377,1
13.0,68,100,1,3.48,121,50.0,18.0,19.0,8.0,26.0,0,0,0,0,black,S,12,3,0,40,0.0,CN,18079,4.194922285524642,0
11.0,10,10000,0,3.75,1717,745.0,349.0,274.0,145.0,204.0,0,0,0,0,white,,50,3,0,23,1.0,CN,190918,4.235886611005772,0
11.0,38,5000,0,3.91,1433,699.0,283.0,211.0,102.0,138.0,0,0,0,0,white,S,50,2,0,63,1.0,CN,30225,4.267890818858561,0
3.71,6,1000,1,3.45,181,69.0,29.0,33.0,14.0,36.0,0,0,0,0,yellow,XS,3,1,0,42,0.0,CN,9651,4.079162781058957,0
6.0,9,1000,0,3.8,245,118.0,44.0,33.0,15.0,35.0,0,0,0,0,grey,XXS,1,2,0,40,0.0,CN,7363,4.106342523427951,0
6.0,6,5000,1,3.89,1229,583.0,258.0,179.0,92.0,117.0,0,0,0,0,grey,S,50,2,0,41,0.0,CN,14676,4.07420278004906,0
12.0,16,5000,0,3.28,701,245.0,109.0,103.0,87.0,157.0,0,0,0,0,jasper,S,50,3,0,20,0.0,CN,3990,3.897243107769424,0
2.0,2,50000,0,4.01,7575,4182.0,1317.0,857.0,429.0,790.0,0,0,0,0,,3 layered anklet,50,1,0,51,0.0,CN,229199,4.165079254272488,0
5.0,5,100,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,green,XXS,4,1,0,35,0.0,CN,1172,4.122866894197951,0
5.0,5,5000,0,3.3,1013,326.0,170.0,193.0,125.0,199.0,0,0,0,0,lightkhaki,S,50,2,0,32,1.0,CN,13510,4.297335307179867,1
4.66,11,50000,1,4.01,10122,5274.0,1869.0,1519.0,684.0,776.0,0,0,0,0,purple,M,1,1,0,44,0.0,CN,203805,4.216476533941759,0
8.0,22,100,1,4.0,17,9.0,4.0,0.0,3.0,1.0,0,0,0,0,blue,S,50,2,0,43,0.0,CN,65189,4.049640276733805,0
9.0,9,100,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,white,S,50,3,0,44,0.0,CN,246312,4.2037253564584764,0
8.0,9,1000,1,3.95,63,32.0,12.0,10.0,2.0,7.0,0,0,0,0,black,S,50,3,0,41,0.0,CN,36913,3.949421612981877,1
16.0,14,10,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,S,2,4,0,40,0.0,CN,1442,4.466019417475729,0
5.0,5,1000,1,4.1,166,95.0,28.0,21.0,9.0,13.0,1,0,1,0,white,S,1,2,0,42,0.0,CN,13909,4.356819325616507,0
6.0,6,10000,1,4.0,1244,648.0,233.0,180.0,76.0,107.0,0,0,0,0,black & white,S,47,2,0,35,1.0,CN,12974,3.965700632033297,0
18.0,59,10,0,2.67,6,1.0,0.0,3.0,0.0,2.0,0,0,0,0,pink,S,50,5,0,34,0.0,CN,2038,4.5014720314033365,0
8.0,7,20000,1,3.8,9330,4150.0,1941.0,1495.0,731.0,1013.0,0,0,0,0,black,XS,49,2,0,38,1.0,CN,70773,4.038319698189988,0
11.0,10,100,1,3.8,10,5.0,1.0,2.0,1.0,1.0,0,0,0,0,yellow,XS,10,2,0,26,1.0,CN,247,3.94331983805668,0
5.0,25,10000,1,4.19,494,300.0,80.0,52.0,34.0,28.0,0,0,0,0,white,XS,35,2,0,43,0.0,CN,4524,3.865384615384616,0
5.0,10,100,0,4.08,12,7.0,2.0,1.0,1.0,1.0,0,0,0,0,wine,XXS,1,2,0,40,0.0,CN,4150,4.252289156626507,0
26.0,168,100,1,4.15,20,9.0,8.0,1.0,1.0,1.0,0,0,0,0,black,M,50,7,0,17,0.0,CN,131,3.854961832061069,0
6.0,6,100,0,3.83,18,9.0,3.0,2.0,2.0,2.0,0,0,0,0,black & yellow,XS,3,2,0,23,0.0,CN,116,3.775862068965517,0
5.78,9,100,1,3.71,28,15.0,3.0,2.0,3.0,5.0,0,0,0,0,black,XS,14,2,0,43,0.0,CN,33855,3.917353418992764,0
5.0,7,20000,1,4.13,2409,1337.0,495.0,296.0,117.0,164.0,0,0,0,0,winered,S,13,2,0,28,0.0,CN,88193,4.0808907736441675,1
5.73,5,100,0,3.86,7,5.0,0.0,0.0,0.0,2.0,0,0,0,0,white,M,50,2,0,42,0.0,CN,885,4.15593220338983,1
3.83,4,10000,0,3.64,1773,768.0,309.0,275.0,140.0,281.0,0,0,0,0,orange,XS,50,1,0,48,1.0,CN,32168,3.8845436458592384,0
7.0,6,100,0,3.69,71,31.0,12.0,11.0,9.0,8.0,0,0,0,0,navyblue,S,50,2,0,36,0.0,CN,12134,3.86690291742212,0
15.0,13,100,0,4.11,56,29.0,14.0,7.0,2.0,4.0,0,0,0,0,lightblue,L,50,4,0,41,1.0,CN,2166,4.030470914127424,0
3.92,4,20000,1,3.76,4367,1975.0,793.0,682.0,397.0,520.0,0,0,0,0,black,M,7,1,0,36,0.0,CN,55499,4.138885385322259,0
11.0,20,100,0,3.43,14,5.0,3.0,2.0,1.0,3.0,0,0,0,0,white,S,50,2,0,34,0.0,CN,3120,4.174679487179486,0
6.0,6,10,0,4.75,4,3.0,1.0,0.0,0.0,0.0,0,0,0,0,green,XS,5,2,0,25,0.0,CN,5123,3.9586179972672255,0
2.65,3,20000,0,3.4,3443,1232.0,593.0,622.0,327.0,669.0,0,0,0,0,orange,XS,50,1,0,31,0.0,CN,68022,4.320587456999206,1
3.71,4,100,1,3.44,16,8.0,1.0,2.0,0.0,5.0,0,0,0,0,purple,XS,1,1,0,23,0.0,CN,12309,4.0451702006661785,1
13.0,26,100,0,3.78,37,17.0,8.0,5.0,1.0,6.0,0,0,0,0,beige,M,50,3,0,41,0.0,CN,1022,3.86399217221135,0
12.0,11,1000,0,3.59,181,69.0,42.0,27.0,13.0,30.0,0,0,0,0,black,S,50,3,0,54,0.0,CN,4924,3.81965881397238,0
13.0,252,20000,0,3.91,12041,5723.0,2701.0,1656.0,751.0,1210.0,0,0,0,0,black,29,50,3,0,35,0.0,CN,45964,4.097119484814201,1
12.0,168,5000,0,4.09,529,288.0,113.0,60.0,26.0,42.0,0,0,0,0,black,4-5 Years,50,3,0,52,1.0,CN,73595,4.38569196276921,1
5.69,17,5000,0,4.31,922,568.0,183.0,105.0,24.0,42.0,0,0,0,0,white,M,50,2,0,43,0.0,CN,9465,4.138404648705759,0
6.0,8,10000,1,3.79,1010,477.0,180.0,152.0,70.0,131.0,0,0,0,0,purple,S,50,2,0,6,1.0,CN,10665,4.073792780121893,0
11.0,10,1000,1,4.1,413,238.0,75.0,43.0,19.0,38.0,1,1,0,0,red,XS,50,3,0,29,0.0,CN,17922,4.380203102332328,0
5.0,5,100,0,3.75,20,9.0,3.0,3.0,4.0,1.0,0,0,0,0,pink,S,50,2,0,50,0.0,CN,3053,3.8584998362266623,0
7.0,6,1000,0,3.19,245,77.0,44.0,39.0,19.0,66.0,0,0,0,0,armygreen,M,50,2,0,43,1.0,CN,9341,4.012953645219998,1
11.0,10,5000,0,3.56,402,168.0,69.0,56.0,37.0,72.0,0,0,0,0,black,S,50,3,0,41,1.0,CN,20037,3.8800718670459644,0
5.65,10,100,1,2.86,7,1.0,1.0,2.0,2.0,1.0,0,0,0,0,black,XXS,1,1,0,41,0.0,CN,17752,3.8996732762505633,0
5.85,5,10000,0,3.55,1004,402.0,172.0,168.0,96.0,166.0,0,0,0,0,black,XS,50,2,0,20,0.0,CN,7314,3.938200710965272,0
